colour	x	y	key	showSelected1	showSelected2	fill
#00BF7D	1952	55.565	1952	Kuwait	Asia	#00BF7D
#00BF7D	1957	58.033	1957	Kuwait	Asia	#00BF7D
#00BF7D	1962	60.47	1962	Kuwait	Asia	#00BF7D
#00BF7D	1967	64.624	1967	Kuwait	Asia	#00BF7D
#00BF7D	1972	67.712	1972	Kuwait	Asia	#00BF7D
#00BF7D	1977	69.343	1977	Kuwait	Asia	#00BF7D
#00BF7D	1982	71.309	1982	Kuwait	Asia	#00BF7D
#00BF7D	1987	74.174	1987	Kuwait	Asia	#00BF7D
#00BF7D	1992	75.19	1992	Kuwait	Asia	#00BF7D
#00BF7D	1997	76.156	1997	Kuwait	Asia	#00BF7D
#00BF7D	2002	76.904	2002	Kuwait	Asia	#00BF7D
#00BF7D	2007	77.588	2007	Kuwait	Asia	#00BF7D
#00BF7D	1952	55.928	1952	Lebanon	Asia	#00BF7D
#00BF7D	1957	59.489	1957	Lebanon	Asia	#00BF7D
#00BF7D	1962	62.094	1962	Lebanon	Asia	#00BF7D
#00BF7D	1967	63.87	1967	Lebanon	Asia	#00BF7D
#00BF7D	1972	65.421	1972	Lebanon	Asia	#00BF7D
#00BF7D	1977	66.099	1977	Lebanon	Asia	#00BF7D
#00BF7D	1982	66.983	1982	Lebanon	Asia	#00BF7D
#00BF7D	1987	67.926	1987	Lebanon	Asia	#00BF7D
#00BF7D	1992	69.292	1992	Lebanon	Asia	#00BF7D
#00BF7D	1997	70.265	1997	Lebanon	Asia	#00BF7D
#00BF7D	2002	71.028	2002	Lebanon	Asia	#00BF7D
#00BF7D	2007	71.993	2007	Lebanon	Asia	#00BF7D
#F8766D	1952	42.138	1952	Lesotho	Africa	#F8766D
#F8766D	1957	45.047	1957	Lesotho	Africa	#F8766D
#F8766D	1962	47.747	1962	Lesotho	Africa	#F8766D
#F8766D	1967	48.492	1967	Lesotho	Africa	#F8766D
#F8766D	1972	49.767	1972	Lesotho	Africa	#F8766D
#F8766D	1977	52.208	1977	Lesotho	Africa	#F8766D
#F8766D	1982	55.078	1982	Lesotho	Africa	#F8766D
#F8766D	1987	57.18	1987	Lesotho	Africa	#F8766D
#F8766D	1992	59.685	1992	Lesotho	Africa	#F8766D
#F8766D	1997	55.558	1997	Lesotho	Africa	#F8766D
#F8766D	2002	44.593	2002	Lesotho	Africa	#F8766D
#F8766D	2007	42.592	2007	Lesotho	Africa	#F8766D
#F8766D	1952	38.48	1952	Liberia	Africa	#F8766D
#F8766D	1957	39.486	1957	Liberia	Africa	#F8766D
#F8766D	1962	40.502	1962	Liberia	Africa	#F8766D
#F8766D	1967	41.536	1967	Liberia	Africa	#F8766D
#F8766D	1972	42.614	1972	Liberia	Africa	#F8766D
#F8766D	1977	43.764	1977	Liberia	Africa	#F8766D
#F8766D	1982	44.852	1982	Liberia	Africa	#F8766D
#F8766D	1987	46.027	1987	Liberia	Africa	#F8766D
#F8766D	1992	40.802	1992	Liberia	Africa	#F8766D
#F8766D	1997	42.221	1997	Liberia	Africa	#F8766D
#F8766D	2002	43.753	2002	Liberia	Africa	#F8766D
#F8766D	2007	45.678	2007	Liberia	Africa	#F8766D
#F8766D	1952	42.723	1952	Libya	Africa	#F8766D
#F8766D	1957	45.289	1957	Libya	Africa	#F8766D
#F8766D	1962	47.808	1962	Libya	Africa	#F8766D
#F8766D	1967	50.227	1967	Libya	Africa	#F8766D
#F8766D	1972	52.773	1972	Libya	Africa	#F8766D
#F8766D	1977	57.442	1977	Libya	Africa	#F8766D
#F8766D	1982	62.155	1982	Libya	Africa	#F8766D
#F8766D	1987	66.234	1987	Libya	Africa	#F8766D
#F8766D	1992	68.755	1992	Libya	Africa	#F8766D
#F8766D	1997	71.555	1997	Libya	Africa	#F8766D
#F8766D	2002	72.737	2002	Libya	Africa	#F8766D
#F8766D	2007	73.952	2007	Libya	Africa	#F8766D
#F8766D	1952	36.681	1952	Madagascar	Africa	#F8766D
#F8766D	1957	38.865	1957	Madagascar	Africa	#F8766D
#F8766D	1962	40.848	1962	Madagascar	Africa	#F8766D
#F8766D	1967	42.881	1967	Madagascar	Africa	#F8766D
#F8766D	1972	44.851	1972	Madagascar	Africa	#F8766D
#F8766D	1977	46.881	1977	Madagascar	Africa	#F8766D
#F8766D	1982	48.969	1982	Madagascar	Africa	#F8766D
#F8766D	1987	49.35	1987	Madagascar	Africa	#F8766D
#F8766D	1992	52.214	1992	Madagascar	Africa	#F8766D
#F8766D	1997	54.978	1997	Madagascar	Africa	#F8766D
#F8766D	2002	57.286	2002	Madagascar	Africa	#F8766D
#F8766D	2007	59.443	2007	Madagascar	Africa	#F8766D
#F8766D	1952	36.256	1952	Malawi	Africa	#F8766D
#F8766D	1957	37.207	1957	Malawi	Africa	#F8766D
#F8766D	1962	38.41	1962	Malawi	Africa	#F8766D
#F8766D	1967	39.487	1967	Malawi	Africa	#F8766D
#F8766D	1972	41.766	1972	Malawi	Africa	#F8766D
#F8766D	1977	43.767	1977	Malawi	Africa	#F8766D
#F8766D	1982	45.642	1982	Malawi	Africa	#F8766D
#F8766D	1987	47.457	1987	Malawi	Africa	#F8766D
#F8766D	1992	49.42	1992	Malawi	Africa	#F8766D
#F8766D	1997	47.495	1997	Malawi	Africa	#F8766D
#F8766D	2002	45.009	2002	Malawi	Africa	#F8766D
#F8766D	2007	48.303	2007	Malawi	Africa	#F8766D
#00BF7D	1952	48.463	1952	Malaysia	Asia	#00BF7D
#00BF7D	1957	52.102	1957	Malaysia	Asia	#00BF7D
#00BF7D	1962	55.737	1962	Malaysia	Asia	#00BF7D
#00BF7D	1967	59.371	1967	Malaysia	Asia	#00BF7D
#00BF7D	1972	63.01	1972	Malaysia	Asia	#00BF7D
#00BF7D	1977	65.256	1977	Malaysia	Asia	#00BF7D
#00BF7D	1982	68	1982	Malaysia	Asia	#00BF7D
#00BF7D	1987	69.5	1987	Malaysia	Asia	#00BF7D
#00BF7D	1992	70.693	1992	Malaysia	Asia	#00BF7D
#00BF7D	1997	71.938	1997	Malaysia	Asia	#00BF7D
#00BF7D	2002	73.044	2002	Malaysia	Asia	#00BF7D
#00BF7D	2007	74.241	2007	Malaysia	Asia	#00BF7D
#F8766D	1952	33.685	1952	Mali	Africa	#F8766D
#F8766D	1957	35.307	1957	Mali	Africa	#F8766D
#F8766D	1962	36.936	1962	Mali	Africa	#F8766D
#F8766D	1967	38.487	1967	Mali	Africa	#F8766D
#F8766D	1972	39.977	1972	Mali	Africa	#F8766D
#F8766D	1977	41.714	1977	Mali	Africa	#F8766D
#F8766D	1982	43.916	1982	Mali	Africa	#F8766D
#F8766D	1987	46.364	1987	Mali	Africa	#F8766D
#F8766D	1992	48.388	1992	Mali	Africa	#F8766D
#F8766D	1997	49.903	1997	Mali	Africa	#F8766D
#F8766D	2002	51.818	2002	Mali	Africa	#F8766D
#F8766D	2007	54.467	2007	Mali	Africa	#F8766D
#F8766D	1952	40.543	1952	Mauritania	Africa	#F8766D
#F8766D	1957	42.338	1957	Mauritania	Africa	#F8766D
#F8766D	1962	44.248	1962	Mauritania	Africa	#F8766D
#F8766D	1967	46.289	1967	Mauritania	Africa	#F8766D
#F8766D	1972	48.437	1972	Mauritania	Africa	#F8766D
#F8766D	1977	50.852	1977	Mauritania	Africa	#F8766D
#F8766D	1982	53.599	1982	Mauritania	Africa	#F8766D
#F8766D	1987	56.145	1987	Mauritania	Africa	#F8766D
#F8766D	1992	58.333	1992	Mauritania	Africa	#F8766D
#F8766D	1997	60.43	1997	Mauritania	Africa	#F8766D
#F8766D	2002	62.247	2002	Mauritania	Africa	#F8766D
#F8766D	2007	64.164	2007	Mauritania	Africa	#F8766D
#F8766D	1952	50.986	1952	Mauritius	Africa	#F8766D
#F8766D	1957	58.089	1957	Mauritius	Africa	#F8766D
#F8766D	1962	60.246	1962	Mauritius	Africa	#F8766D
#F8766D	1967	61.557	1967	Mauritius	Africa	#F8766D
#F8766D	1972	62.944	1972	Mauritius	Africa	#F8766D
#F8766D	1977	64.93	1977	Mauritius	Africa	#F8766D
#F8766D	1982	66.711	1982	Mauritius	Africa	#F8766D
#F8766D	1987	68.74	1987	Mauritius	Africa	#F8766D
#F8766D	1992	69.745	1992	Mauritius	Africa	#F8766D
#F8766D	1997	70.736	1997	Mauritius	Africa	#F8766D
#F8766D	2002	71.954	2002	Mauritius	Africa	#F8766D
#F8766D	2007	72.801	2007	Mauritius	Africa	#F8766D
#A3A500	1952	50.789	1952	Mexico	Americas	#A3A500
#A3A500	1957	55.19	1957	Mexico	Americas	#A3A500
#A3A500	1962	58.299	1962	Mexico	Americas	#A3A500
#A3A500	1967	60.11	1967	Mexico	Americas	#A3A500
#A3A500	1972	62.361	1972	Mexico	Americas	#A3A500
#A3A500	1977	65.032	1977	Mexico	Americas	#A3A500
#A3A500	1982	67.405	1982	Mexico	Americas	#A3A500
#A3A500	1987	69.498	1987	Mexico	Americas	#A3A500
#A3A500	1992	71.455	1992	Mexico	Americas	#A3A500
#A3A500	1997	73.67	1997	Mexico	Americas	#A3A500
#A3A500	2002	74.902	2002	Mexico	Americas	#A3A500
#A3A500	2007	76.195	2007	Mexico	Americas	#A3A500
#00BF7D	1952	42.244	1952	Mongolia	Asia	#00BF7D
#00BF7D	1957	45.248	1957	Mongolia	Asia	#00BF7D
#00BF7D	1962	48.251	1962	Mongolia	Asia	#00BF7D
#00BF7D	1967	51.253	1967	Mongolia	Asia	#00BF7D
#00BF7D	1972	53.754	1972	Mongolia	Asia	#00BF7D
#00BF7D	1977	55.491	1977	Mongolia	Asia	#00BF7D
#00BF7D	1982	57.489	1982	Mongolia	Asia	#00BF7D
#00BF7D	1987	60.222	1987	Mongolia	Asia	#00BF7D
#00BF7D	1992	61.271	1992	Mongolia	Asia	#00BF7D
#00BF7D	1997	63.625	1997	Mongolia	Asia	#00BF7D
#00BF7D	2002	65.033	2002	Mongolia	Asia	#00BF7D
#00BF7D	2007	66.803	2007	Mongolia	Asia	#00BF7D
#00B0F6	1952	59.164	1952	Montenegro	Europe	#00B0F6
#00B0F6	1957	61.448	1957	Montenegro	Europe	#00B0F6
#00B0F6	1962	63.728	1962	Montenegro	Europe	#00B0F6
#00B0F6	1967	67.178	1967	Montenegro	Europe	#00B0F6
#00B0F6	1972	70.636	1972	Montenegro	Europe	#00B0F6
#00B0F6	1977	73.066	1977	Montenegro	Europe	#00B0F6
#00B0F6	1982	74.101	1982	Montenegro	Europe	#00B0F6
#00B0F6	1987	74.865	1987	Montenegro	Europe	#00B0F6
#00B0F6	1992	75.435	1992	Montenegro	Europe	#00B0F6
#00B0F6	1997	75.445	1997	Montenegro	Europe	#00B0F6
#00B0F6	2002	73.981	2002	Montenegro	Europe	#00B0F6
#00B0F6	2007	74.543	2007	Montenegro	Europe	#00B0F6
#F8766D	1952	42.873	1952	Morocco	Africa	#F8766D
#F8766D	1957	45.423	1957	Morocco	Africa	#F8766D
#F8766D	1962	47.924	1962	Morocco	Africa	#F8766D
#F8766D	1967	50.335	1967	Morocco	Africa	#F8766D
#F8766D	1972	52.862	1972	Morocco	Africa	#F8766D
#F8766D	1977	55.73	1977	Morocco	Africa	#F8766D
#F8766D	1982	59.65	1982	Morocco	Africa	#F8766D
#F8766D	1987	62.677	1987	Morocco	Africa	#F8766D
#F8766D	1992	65.393	1992	Morocco	Africa	#F8766D
#F8766D	1997	67.66	1997	Morocco	Africa	#F8766D
#F8766D	2002	69.615	2002	Morocco	Africa	#F8766D
#F8766D	2007	71.164	2007	Morocco	Africa	#F8766D
#F8766D	1952	31.286	1952	Mozambique	Africa	#F8766D
#F8766D	1957	33.779	1957	Mozambique	Africa	#F8766D
#F8766D	1962	36.161	1962	Mozambique	Africa	#F8766D
#F8766D	1967	38.113	1967	Mozambique	Africa	#F8766D
#F8766D	1972	40.328	1972	Mozambique	Africa	#F8766D
#F8766D	1977	42.495	1977	Mozambique	Africa	#F8766D
#F8766D	1982	42.795	1982	Mozambique	Africa	#F8766D
#F8766D	1987	42.861	1987	Mozambique	Africa	#F8766D
#F8766D	1992	44.284	1992	Mozambique	Africa	#F8766D
#F8766D	1997	46.344	1997	Mozambique	Africa	#F8766D
#F8766D	2002	44.026	2002	Mozambique	Africa	#F8766D
#F8766D	2007	42.082	2007	Mozambique	Africa	#F8766D
#00BF7D	1952	36.319	1952	Myanmar	Asia	#00BF7D
#00BF7D	1957	41.905	1957	Myanmar	Asia	#00BF7D
#00BF7D	1962	45.108	1962	Myanmar	Asia	#00BF7D
#00BF7D	1967	49.379	1967	Myanmar	Asia	#00BF7D
#00BF7D	1972	53.07	1972	Myanmar	Asia	#00BF7D
#00BF7D	1977	56.059	1977	Myanmar	Asia	#00BF7D
#00BF7D	1982	58.056	1982	Myanmar	Asia	#00BF7D
#00BF7D	1987	58.339	1987	Myanmar	Asia	#00BF7D
#00BF7D	1992	59.32	1992	Myanmar	Asia	#00BF7D
#00BF7D	1997	60.328	1997	Myanmar	Asia	#00BF7D
#00BF7D	2002	59.908	2002	Myanmar	Asia	#00BF7D
#00BF7D	2007	62.069	2007	Myanmar	Asia	#00BF7D
#F8766D	1952	41.725	1952	Namibia	Africa	#F8766D
#F8766D	1957	45.226	1957	Namibia	Africa	#F8766D
#F8766D	1962	48.386	1962	Namibia	Africa	#F8766D
#F8766D	1967	51.159	1967	Namibia	Africa	#F8766D
#F8766D	1972	53.867	1972	Namibia	Africa	#F8766D
#F8766D	1977	56.437	1977	Namibia	Africa	#F8766D
#F8766D	1982	58.968	1982	Namibia	Africa	#F8766D
#F8766D	1987	60.835	1987	Namibia	Africa	#F8766D
#F8766D	1992	61.999	1992	Namibia	Africa	#F8766D
#F8766D	1997	58.909	1997	Namibia	Africa	#F8766D
#F8766D	2002	51.479	2002	Namibia	Africa	#F8766D
#F8766D	2007	52.906	2007	Namibia	Africa	#F8766D
#00BF7D	1952	36.157	1952	Nepal	Asia	#00BF7D
#00BF7D	1957	37.686	1957	Nepal	Asia	#00BF7D
#00BF7D	1962	39.393	1962	Nepal	Asia	#00BF7D
#00BF7D	1967	41.472	1967	Nepal	Asia	#00BF7D
#00BF7D	1972	43.971	1972	Nepal	Asia	#00BF7D
#00BF7D	1977	46.748	1977	Nepal	Asia	#00BF7D
#00BF7D	1982	49.594	1982	Nepal	Asia	#00BF7D
#00BF7D	1987	52.537	1987	Nepal	Asia	#00BF7D
#00BF7D	1992	55.727	1992	Nepal	Asia	#00BF7D
#00BF7D	1997	59.426	1997	Nepal	Asia	#00BF7D
#00BF7D	2002	61.34	2002	Nepal	Asia	#00BF7D
#00BF7D	2007	63.785	2007	Nepal	Asia	#00BF7D
#00B0F6	1952	72.13	1952	Netherlands	Europe	#00B0F6
#00B0F6	1957	72.99	1957	Netherlands	Europe	#00B0F6
#00B0F6	1962	73.23	1962	Netherlands	Europe	#00B0F6
#00B0F6	1967	73.82	1967	Netherlands	Europe	#00B0F6
#00B0F6	1972	73.75	1972	Netherlands	Europe	#00B0F6
#00B0F6	1977	75.24	1977	Netherlands	Europe	#00B0F6
#00B0F6	1982	76.05	1982	Netherlands	Europe	#00B0F6
#00B0F6	1987	76.83	1987	Netherlands	Europe	#00B0F6
#00B0F6	1992	77.42	1992	Netherlands	Europe	#00B0F6
#00B0F6	1997	78.03	1997	Netherlands	Europe	#00B0F6
#00B0F6	2002	78.53	2002	Netherlands	Europe	#00B0F6
#00B0F6	2007	79.762	2007	Netherlands	Europe	#00B0F6
#E76BF3	1952	69.39	1952	New Zealand	Oceania	#E76BF3
#E76BF3	1957	70.26	1957	New Zealand	Oceania	#E76BF3
#E76BF3	1962	71.24	1962	New Zealand	Oceania	#E76BF3
#E76BF3	1967	71.52	1967	New Zealand	Oceania	#E76BF3
#E76BF3	1972	71.89	1972	New Zealand	Oceania	#E76BF3
#E76BF3	1977	72.22	1977	New Zealand	Oceania	#E76BF3
#E76BF3	1982	73.84	1982	New Zealand	Oceania	#E76BF3
#E76BF3	1987	74.32	1987	New Zealand	Oceania	#E76BF3
#E76BF3	1992	76.33	1992	New Zealand	Oceania	#E76BF3
#E76BF3	1997	77.55	1997	New Zealand	Oceania	#E76BF3
#E76BF3	2002	79.11	2002	New Zealand	Oceania	#E76BF3
#E76BF3	2007	80.204	2007	New Zealand	Oceania	#E76BF3
#A3A500	1952	42.314	1952	Nicaragua	Americas	#A3A500
#A3A500	1957	45.432	1957	Nicaragua	Americas	#A3A500
#A3A500	1962	48.632	1962	Nicaragua	Americas	#A3A500
#A3A500	1967	51.884	1967	Nicaragua	Americas	#A3A500
#A3A500	1972	55.151	1972	Nicaragua	Americas	#A3A500
#A3A500	1977	57.47	1977	Nicaragua	Americas	#A3A500
#A3A500	1982	59.298	1982	Nicaragua	Americas	#A3A500
#A3A500	1987	62.008	1987	Nicaragua	Americas	#A3A500
#A3A500	1992	65.843	1992	Nicaragua	Americas	#A3A500
#A3A500	1997	68.426	1997	Nicaragua	Americas	#A3A500
#A3A500	2002	70.836	2002	Nicaragua	Americas	#A3A500
#A3A500	2007	72.899	2007	Nicaragua	Americas	#A3A500
#F8766D	1952	37.444	1952	Niger	Africa	#F8766D
#F8766D	1957	38.598	1957	Niger	Africa	#F8766D
#F8766D	1962	39.487	1962	Niger	Africa	#F8766D
#F8766D	1967	40.118	1967	Niger	Africa	#F8766D
#F8766D	1972	40.546	1972	Niger	Africa	#F8766D
#F8766D	1977	41.291	1977	Niger	Africa	#F8766D
#F8766D	1982	42.598	1982	Niger	Africa	#F8766D
#F8766D	1987	44.555	1987	Niger	Africa	#F8766D
#F8766D	1992	47.391	1992	Niger	Africa	#F8766D
#F8766D	1997	51.313	1997	Niger	Africa	#F8766D
#F8766D	2002	54.496	2002	Niger	Africa	#F8766D
#F8766D	2007	56.867	2007	Niger	Africa	#F8766D
#F8766D	1952	36.324	1952	Nigeria	Africa	#F8766D
#F8766D	1957	37.802	1957	Nigeria	Africa	#F8766D
#F8766D	1962	39.36	1962	Nigeria	Africa	#F8766D
#F8766D	1967	41.04	1967	Nigeria	Africa	#F8766D
#F8766D	1972	42.821	1972	Nigeria	Africa	#F8766D
#F8766D	1977	44.514	1977	Nigeria	Africa	#F8766D
#F8766D	1982	45.826	1982	Nigeria	Africa	#F8766D
#F8766D	1987	46.886	1987	Nigeria	Africa	#F8766D
#F8766D	1992	47.472	1992	Nigeria	Africa	#F8766D
#F8766D	1997	47.464	1997	Nigeria	Africa	#F8766D
#F8766D	2002	46.608	2002	Nigeria	Africa	#F8766D
#F8766D	2007	46.859	2007	Nigeria	Africa	#F8766D
#00B0F6	1952	72.67	1952	Norway	Europe	#00B0F6
#00B0F6	1957	73.44	1957	Norway	Europe	#00B0F6
#00B0F6	1962	73.47	1962	Norway	Europe	#00B0F6
#00B0F6	1967	74.08	1967	Norway	Europe	#00B0F6
#00B0F6	1972	74.34	1972	Norway	Europe	#00B0F6
#00B0F6	1977	75.37	1977	Norway	Europe	#00B0F6
#00B0F6	1982	75.97	1982	Norway	Europe	#00B0F6
#00B0F6	1987	75.89	1987	Norway	Europe	#00B0F6
#00B0F6	1992	77.32	1992	Norway	Europe	#00B0F6
#00B0F6	1997	78.32	1997	Norway	Europe	#00B0F6
#00B0F6	2002	79.05	2002	Norway	Europe	#00B0F6
#00B0F6	2007	80.196	2007	Norway	Europe	#00B0F6
#00BF7D	1952	37.578	1952	Oman	Asia	#00BF7D
#00BF7D	1957	40.08	1957	Oman	Asia	#00BF7D
#00BF7D	1962	43.165	1962	Oman	Asia	#00BF7D
#00BF7D	1967	46.988	1967	Oman	Asia	#00BF7D
#00BF7D	1972	52.143	1972	Oman	Asia	#00BF7D
#00BF7D	1977	57.367	1977	Oman	Asia	#00BF7D
#00BF7D	1982	62.728	1982	Oman	Asia	#00BF7D
#00BF7D	1987	67.734	1987	Oman	Asia	#00BF7D
#00BF7D	1992	71.197	1992	Oman	Asia	#00BF7D
#00BF7D	1997	72.499	1997	Oman	Asia	#00BF7D
#00BF7D	2002	74.193	2002	Oman	Asia	#00BF7D
#00BF7D	2007	75.64	2007	Oman	Asia	#00BF7D
#00BF7D	1952	43.436	1952	Pakistan	Asia	#00BF7D
#00BF7D	1957	45.557	1957	Pakistan	Asia	#00BF7D
#00BF7D	1962	47.67	1962	Pakistan	Asia	#00BF7D
#00BF7D	1967	49.8	1967	Pakistan	Asia	#00BF7D
#00BF7D	1972	51.929	1972	Pakistan	Asia	#00BF7D
#00BF7D	1977	54.043	1977	Pakistan	Asia	#00BF7D
#00BF7D	1982	56.158	1982	Pakistan	Asia	#00BF7D
#00BF7D	1987	58.245	1987	Pakistan	Asia	#00BF7D
#00BF7D	1992	60.838	1992	Pakistan	Asia	#00BF7D
#00BF7D	1997	61.818	1997	Pakistan	Asia	#00BF7D
#00BF7D	2002	63.61	2002	Pakistan	Asia	#00BF7D
#00BF7D	2007	65.483	2007	Pakistan	Asia	#00BF7D
#A3A500	1952	55.191	1952	Panama	Americas	#A3A500
#A3A500	1957	59.201	1957	Panama	Americas	#A3A500
#A3A500	1962	61.817	1962	Panama	Americas	#A3A500
#A3A500	1967	64.071	1967	Panama	Americas	#A3A500
#A3A500	1972	66.216	1972	Panama	Americas	#A3A500
#A3A500	1977	68.681	1977	Panama	Americas	#A3A500
#A3A500	1982	70.472	1982	Panama	Americas	#A3A500
#A3A500	1987	71.523	1987	Panama	Americas	#A3A500
#A3A500	1992	72.462	1992	Panama	Americas	#A3A500
#A3A500	1997	73.738	1997	Panama	Americas	#A3A500
#A3A500	2002	74.712	2002	Panama	Americas	#A3A500
#A3A500	2007	75.537	2007	Panama	Americas	#A3A500
#A3A500	1952	62.649	1952	Paraguay	Americas	#A3A500
#A3A500	1957	63.196	1957	Paraguay	Americas	#A3A500
#A3A500	1962	64.361	1962	Paraguay	Americas	#A3A500
#A3A500	1967	64.951	1967	Paraguay	Americas	#A3A500
#A3A500	1972	65.815	1972	Paraguay	Americas	#A3A500
#A3A500	1977	66.353	1977	Paraguay	Americas	#A3A500
#A3A500	1982	66.874	1982	Paraguay	Americas	#A3A500
#A3A500	1987	67.378	1987	Paraguay	Americas	#A3A500
#A3A500	1992	68.225	1992	Paraguay	Americas	#A3A500
#A3A500	1997	69.4	1997	Paraguay	Americas	#A3A500
#A3A500	2002	70.755	2002	Paraguay	Americas	#A3A500
#A3A500	2007	71.752	2007	Paraguay	Americas	#A3A500
#A3A500	1952	43.902	1952	Peru	Americas	#A3A500
#A3A500	1957	46.263	1957	Peru	Americas	#A3A500
#A3A500	1962	49.096	1962	Peru	Americas	#A3A500
#A3A500	1967	51.445	1967	Peru	Americas	#A3A500
#A3A500	1972	55.448	1972	Peru	Americas	#A3A500
#A3A500	1977	58.447	1977	Peru	Americas	#A3A500
#A3A500	1982	61.406	1982	Peru	Americas	#A3A500
#A3A500	1987	64.134	1987	Peru	Americas	#A3A500
#A3A500	1992	66.458	1992	Peru	Americas	#A3A500
#A3A500	1997	68.386	1997	Peru	Americas	#A3A500
#A3A500	2002	69.906	2002	Peru	Americas	#A3A500
#A3A500	2007	71.421	2007	Peru	Americas	#A3A500
#00BF7D	1952	47.752	1952	Philippines	Asia	#00BF7D
#00BF7D	1957	51.334	1957	Philippines	Asia	#00BF7D
#00BF7D	1962	54.757	1962	Philippines	Asia	#00BF7D
#00BF7D	1967	56.393	1967	Philippines	Asia	#00BF7D
#00BF7D	1972	58.065	1972	Philippines	Asia	#00BF7D
#00BF7D	1977	60.06	1977	Philippines	Asia	#00BF7D
#00BF7D	1982	62.082	1982	Philippines	Asia	#00BF7D
#00BF7D	1987	64.151	1987	Philippines	Asia	#00BF7D
#00BF7D	1992	66.458	1992	Philippines	Asia	#00BF7D
#00BF7D	1997	68.564	1997	Philippines	Asia	#00BF7D
#00BF7D	2002	70.303	2002	Philippines	Asia	#00BF7D
#00BF7D	2007	71.688	2007	Philippines	Asia	#00BF7D
#00B0F6	1952	61.31	1952	Poland	Europe	#00B0F6
#00B0F6	1957	65.77	1957	Poland	Europe	#00B0F6
#00B0F6	1962	67.64	1962	Poland	Europe	#00B0F6
#00B0F6	1967	69.61	1967	Poland	Europe	#00B0F6
#00B0F6	1972	70.85	1972	Poland	Europe	#00B0F6
#00B0F6	1977	70.67	1977	Poland	Europe	#00B0F6
#00B0F6	1982	71.32	1982	Poland	Europe	#00B0F6
#00B0F6	1987	70.98	1987	Poland	Europe	#00B0F6
#00B0F6	1992	70.99	1992	Poland	Europe	#00B0F6
#00B0F6	1997	72.75	1997	Poland	Europe	#00B0F6
#00B0F6	2002	74.67	2002	Poland	Europe	#00B0F6
#00B0F6	2007	75.563	2007	Poland	Europe	#00B0F6
#00B0F6	1952	59.82	1952	Portugal	Europe	#00B0F6
#00B0F6	1957	61.51	1957	Portugal	Europe	#00B0F6
#00B0F6	1962	64.39	1962	Portugal	Europe	#00B0F6
#00B0F6	1967	66.6	1967	Portugal	Europe	#00B0F6
#00B0F6	1972	69.26	1972	Portugal	Europe	#00B0F6
#00B0F6	1977	70.41	1977	Portugal	Europe	#00B0F6
#00B0F6	1982	72.77	1982	Portugal	Europe	#00B0F6
#00B0F6	1987	74.06	1987	Portugal	Europe	#00B0F6
#00B0F6	1992	74.86	1992	Portugal	Europe	#00B0F6
#00B0F6	1997	75.97	1997	Portugal	Europe	#00B0F6
#00B0F6	2002	77.29	2002	Portugal	Europe	#00B0F6
#00B0F6	2007	78.098	2007	Portugal	Europe	#00B0F6
#A3A500	1952	64.28	1952	Puerto Rico	Americas	#A3A500
#A3A500	1957	68.54	1957	Puerto Rico	Americas	#A3A500
#A3A500	1962	69.62	1962	Puerto Rico	Americas	#A3A500
#A3A500	1967	71.1	1967	Puerto Rico	Americas	#A3A500
#A3A500	1972	72.16	1972	Puerto Rico	Americas	#A3A500
#A3A500	1977	73.44	1977	Puerto Rico	Americas	#A3A500
#A3A500	1982	73.75	1982	Puerto Rico	Americas	#A3A500
#A3A500	1987	74.63	1987	Puerto Rico	Americas	#A3A500
#A3A500	1992	73.911	1992	Puerto Rico	Americas	#A3A500
#A3A500	1997	74.917	1997	Puerto Rico	Americas	#A3A500
#A3A500	2002	77.778	2002	Puerto Rico	Americas	#A3A500
#A3A500	2007	78.746	2007	Puerto Rico	Americas	#A3A500
#F8766D	1952	52.724	1952	Reunion	Africa	#F8766D
#F8766D	1957	55.09	1957	Reunion	Africa	#F8766D
#F8766D	1962	57.666	1962	Reunion	Africa	#F8766D
#F8766D	1967	60.542	1967	Reunion	Africa	#F8766D
#F8766D	1972	64.274	1972	Reunion	Africa	#F8766D
#F8766D	1977	67.064	1977	Reunion	Africa	#F8766D
#F8766D	1982	69.885	1982	Reunion	Africa	#F8766D
#F8766D	1987	71.913	1987	Reunion	Africa	#F8766D
#F8766D	1992	73.615	1992	Reunion	Africa	#F8766D
#F8766D	1997	74.772	1997	Reunion	Africa	#F8766D
#F8766D	2002	75.744	2002	Reunion	Africa	#F8766D
#F8766D	2007	76.442	2007	Reunion	Africa	#F8766D
#00B0F6	1952	61.05	1952	Romania	Europe	#00B0F6
#00B0F6	1957	64.1	1957	Romania	Europe	#00B0F6
#00B0F6	1962	66.8	1962	Romania	Europe	#00B0F6
#00B0F6	1967	66.8	1967	Romania	Europe	#00B0F6
#00B0F6	1972	69.21	1972	Romania	Europe	#00B0F6
#00B0F6	1977	69.46	1977	Romania	Europe	#00B0F6
#00B0F6	1982	69.66	1982	Romania	Europe	#00B0F6
#00B0F6	1987	69.53	1987	Romania	Europe	#00B0F6
#00B0F6	1992	69.36	1992	Romania	Europe	#00B0F6
#00B0F6	1997	69.72	1997	Romania	Europe	#00B0F6
#00B0F6	2002	71.322	2002	Romania	Europe	#00B0F6
#00B0F6	2007	72.476	2007	Romania	Europe	#00B0F6
#F8766D	1952	40	1952	Rwanda	Africa	#F8766D
